"";"ID";"MES_MED";"OLA";"SEXO";"EDAD";"RANGOEDAD";"REGION";"ZONA";"DISTRITO_ELECTORAL";"GSE_COD2";"P1";"P1B";"P2";"P3";"P4";"P5";"P6";"P7";"P8";"P9";"P10_1";"P10_2";"P10_3";"P13_1";"P14";"P15";"P20";"P29XPARTIDARIO";"P32XMARZO";"P41";"P69";"P71";"P162";"P264";"P265X2";"P286";"P287";"P288";"P289";"P290";"P291";"P292";"P293";"P257";"P258X1";"P258X2";"P258X3";"P258X4";"P258X5";"P258X6";"P258X7";"PONDERADOR2"
"809";1112;"202111";"2";"Mujer";"50";"41 a 50 años";"Biobío";"SUR";"Distrito electoral 21";"GSE-C3";"No estoy seguro/a";"Progresando";"Regular";"Peor que hace un año";"Peor que hoy";"Regular";"No sé";"Igual que hoy";"No sé";"No sé";"P10-Salud";"P10-Narcotráfico";"P10-Pobreza";"Sin Posición Política";"Ninguna";"Feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-No sabe";"P287-Gabriel Boric";"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Nada decidido";"2";NA;"$354 mil a $616 mil";NA;NA;NA;NA;NA;0,559889216
"810";1113;"202111";"2";"Hombre";"72";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 10";"GSE-C2";"La dirección correcta";"Estancado";"Regular";"Igual que hace un año";"Igual que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Apruebo";"P10-Delincuencia";"P10-Terrorismo";"P10-Inmigración";"Derecha";"Partido Republicano (Jose Antonio Kast)";"Feliz";"Sí";"Partidario del gobierno";"Preocupado";"Mediano riesgo";"Jubilado(a), ya no trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;0,30840573
"811";1114;"202111";"2";"Hombre";"28";"18 a 30 años";"Metropolitana de Santiago";"RM";"Distrito electoral 13";"GSE-C3";"La dirección correcta";"Progresando";"Regular";"Mucho mejor que hace un año";"Mucho mejor que hoy";"Regular";"Igual que hace un año";"Mejor que hoy";"Desapruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Delincuencia";"P10-Pobreza";"Sin Posición Política";"PC ( Partido Comunista )";"Medianamente feliz";"Sí";"Opositor del gobierno";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Regular";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"Más de 7";NA;NA;NA;NA;NA;NA;"$850 mil a $1,4 millones";1,061756924
"812";1115;"202111";"2";"Hombre";"70";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 9";"GSE-C3";"La dirección correcta";"En retroceso";"Regular";"Peor que hace un año";"Peor que hoy";"Mala";"Peor que hace un año";"Peor que hoy";"Apruebo";"Apruebo";"P10-Delincuencia";"P10-Inmigración";"P10-Inflación - alza de precios";"Derecha";"Independiente";"Poco feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-No sabe";"P293-Medianamente decidido";"4";NA;NA;NA;"$575 mil a $1,0 millones";NA;NA;NA;0,922463568
"813";1116;"202111";"2";"Mujer";"44";"41 a 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 12";"GSE-C3";"No estoy seguro/a";"Estancado";"Buena";"Igual que hace un año";"Peor que hoy";"Regular";"Igual que hace un año";"Peor que hoy";"Desapruebo";"Desapruebo";"P10-Educación";"P10-Derechos Humanos";"P10-Sueldos";"Izquierda";"Independiente";"Medianamente feliz";"Sí";"Opositor del gobierno";"Preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,685071337
"814";1117;"202111";"2";"Mujer";"35";"31 a 40 años";"Coquimbo";"NORTE";"Distrito electoral 5";"GSE-D";"La dirección incorrecta";"En retroceso";"Mala";"Mejor que hace un año";"Igual que hoy";"Mala";"Mejor que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Economía";"P10-Gestión del Gobierno";"P10-Justicia/Sistema Judicial";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Opositor del gobierno";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-No recuerda";"P292-Gabriel Boric";"P293-Muy decidido";"5";NA;NA;NA;NA;"$385 mil a $671 mil";NA;NA;0,96126198
"815";1118;"202111";"2";"Mujer";"70";"Más de 50 años";"Los Lagos";"SUR";"Distrito electoral 25";"GSE-D";"La dirección incorrecta";"Progresando";"Buena";"Mejor que hace un año";"No sé";"Buena";"Mejor que hace un año";"No sé";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Seguridad Pública";"P10-Pensiones - Jubilaciones";"Derecha";"Partido Republicano (Jose Antonio Kast)";"Feliz";"Sí";"Partidario del gobierno";"Preocupado";"Bajo riesgo";"Jubilado(a), ya no trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-No sabe";"P293-Muy decidido";"3";NA;NA;"$269 mil a $469 mil";NA;NA;NA;NA;2,261350254
"816";1119;"202111";"2";"Mujer";"60";"Más de 50 años";"Maule";"CENTRO";"Distrito electoral 17";"GSE-D";"La dirección incorrecta";"Estancado";"Muy mala";"Peor que hace un año";"Mucho peor que hoy";"Mala";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Pensiones - Jubilaciones";"P10-Narcotráfico";"Izquierda";"Ex Nueva Mayoría (PS – PPD -PRSD )";"Feliz";"No";"Opositor del gobierno";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Yasna Provoste";"P292-Gabriel Boric";"P293-Muy decidido";"4";NA;NA;NA;"$329 mil a $574 mil";NA;NA;NA;1,564754413
"817";1120;"202111";"2";"Hombre";"37";"31 a 40 años";"Valparaíso";"CENTRO";"Distrito electoral 6";"GSE-C3";"No estoy seguro/a";"Estancado";"Regular";"Peor que hace un año";"No sé";"Regular";"Peor que hace un año";"No sé";"Apruebo";"Desapruebo";"P10-Economía";"P10-Justicia/Sistema Judicial";"P10-Inflación - alza de precios";"Sin Posición Política";"Ninguna";"Medianamente feliz";"No";"Ni partidario, ni opositor. Independiente";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-No sabe";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;1,031602552
"818";1121;"202111";"2";"Mujer";"46";"41 a 50 años";"Antofagasta";"NORTE";"Distrito electoral 3";"GSE-C2";"No estoy seguro/a";"Estancado";"Regular";"Peor que hace un año";"Peor que hoy";"Buena";"Mejor que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Desigualdad / Distribución ingreso";"P10-Derechos Humanos";"Centro izquierda";"Ninguna";"Medianamente feliz";"Sí";"Opositor del gobierno";"Mediamente preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"5";NA;NA;NA;NA;"$2,1 millones a $3,5 millones";NA;NA;0,669865203
"819";1122;"202111";"2";"Mujer";"32";"31 a 40 años";"Antofagasta";"NORTE";"Distrito electoral 3";"GSE-E";"No estoy seguro/a";"Estancado";"Regular";"Igual que hace un año";"Peor que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Economía";"P10-Delincuencia";"P10-Inmigración";"Sin Posición Política";"Ninguna";"Feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Regular";"P286-No votará";NA;"P288-No estoy seguro si iré a votar o no";"P289-Estoy poco interesado";"P290-Si";"P291-Franco Parisi";"P292-No sabe";"P293-Poco decidido";"4";NA;NA;NA;"$0 a $328 mil";NA;NA;NA;0,96126198
"820";1123;"202111";"2";"Hombre";"36";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 12";"GSE-C3";"La dirección correcta";"Estancado";"Mala";"Igual que hace un año";"Mejor que hoy";"Regular";"Igual que hace un año";"Mejor que hoy";"Desapruebo";"Desapruebo";"P10-Desigualdad / Distribución ingreso";"P10-Gestión del Gobierno";"P10-Vivienda";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mucha confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-No";NA;"P292-Gabriel Boric";"P293-Muy decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,55092709
"821";1124;"202111";"2";"Hombre";"34";"31 a 40 años";"Metropolitana de Santiago";"RM";"Distrito electoral 9";"GSE-C3";"La dirección incorrecta";"En retroceso";"Mala";"Mucho peor que hace un año";"Peor que hoy";"Muy mala";"Peor que hace un año";"Peor que hoy";"Apruebo";"Desapruebo";"P10-Economía";"P10-Delincuencia";"P10-Inmigración";"Centro Derecha";"Ninguna";"Medianamente feliz";"No";"Partidario del gobierno";"Preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-No sabe";"P287-Gabriel Boric";"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy interesado";"P290-Si";"P291-Gabriel Boric";"P292-José Antonio Kast";"P293-Poco decidido";"3";NA;NA;"$470 mil a $818 mil";NA;NA;NA;NA;0,55092709
"822";1125;"202111";"2";"Hombre";"47";"41 a 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 10";"GSE-C3";"La dirección incorrecta";"Estancado";"Regular";"Igual que hace un año";"Mejor que hoy";"Regular";"Igual que hace un año";"Mejor que hoy";"No sé";"Desapruebo";"P10-Economía";"P10-Estabilidad Política";"P10-Relacionamiento con pueblos originarios";"Centro Derecha";"Chile Vamos (UDI – RN – EVOPOLI – PRI)";"Medianamente feliz";"Sí";"Partidario del gobierno";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-José Antonio Kast";"P293-Muy decidido";"1";"$380 mil a $661 mil";NA;NA;NA;NA;NA;NA;0,431036506
"823";1126;"202111";"2";"Mujer";"37";"31 a 40 años";"Valparaíso";"CENTRO";"Distrito electoral 7";"GSE-C2";"La dirección incorrecta";"En retroceso";"Regular";"Mejor que hace un año";"Igual que hoy";"Regular";"Peor que hace un año";"Igual que hoy";"Apruebo";"Apruebo";"P10-Salud";"P10-Estabilidad Política";"P10-Terrorismo";"Centro Derecha";"Independiente";"Feliz";"Sí";"Partidario del gobierno";"Muy preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Sebastián Sichel";"P292-José Antonio Kast";"P293-Muy decidido";"3";NA;NA;"$1,5 millones a $2,4 millones";NA;NA;NA;NA;0,503159905
"824";1127;"202111";"2";"Hombre";"23";"18 a 30 años";"Metropolitana de Santiago";"RM";"Distrito electoral 10";"GSE-C2";"No estoy seguro/a";"Progresando";"Regular";"Mejor que hace un año";"Peor que hoy";"Regular";"Igual que hace un año";"Igual que hoy";"Desapruebo";"No sé";"P10-Economía";"P10-Gestión del Gobierno";"P10-Pobreza";"Sin Posición Política";"Ninguna";"Muy feliz";"Sí";"No sé";"Mediamente preocupado";"Bajo riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"2";NA;"$617 mil a $1,0 millones";NA;NA;NA;NA;NA;0,738613513
"825";1128;"202111";"2";"Hombre";"52";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 8";"GSE-C1";"No estoy seguro/a";"Estancado";"Regular";"Mejor que hace un año";"Igual que hoy";"Buena";"Mejor que hace un año";"Igual que hoy";"Desapruebo";"Apruebo";"P10-Seguridad Pública";"P10-Narcotráfico";"P10-Terrorismo";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Opositor del gobierno";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-José Antonio Kast";"P292-José Antonio Kast";"P293-Muy decidido";"1";"$1,2 millones a $2,0 millones";NA;NA;NA;NA;NA;NA;0,607740704
"826";1129;"202111";"2";"Hombre";"51";"Más de 50 años";"Coquimbo";"NORTE";"Distrito electoral 5";"GSE-D";"La dirección incorrecta";"No sé";"No sé";"No sé";"No sé";"No sé";"No sé";"No sé";"Desapruebo";"Desapruebo";"P10-Salud";"P10-Seguridad Pública";"P10-Sueldos";"No sé";"No sé";"Feliz";"Sí";"No sé";"Preocupado";"Mediano riesgo";"Cesante, no tengo trabajo";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-No sabe";"P287-Gabriel Boric";"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy medianamente interesado";"P290-Si";"P291-Yasna Provoste";"P292-Gabriel Boric";"P293-Decidido";"3";NA;NA;"$269 mil a $469 mil";NA;NA;NA;NA;9,140146848
"827";1130;"202111";"2";"Hombre";"50";"41 a 50 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C2";"No estoy seguro/a";"En retroceso";"Mala";"Peor que hace un año";"Igual que hoy";"Mala";"Peor que hace un año";"Igual que hoy";"Desapruebo";"Desapruebo";"P10-Terrorismo";"P10-Inmigración";"P10-Inflación - alza de precios";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Preocupado";"Alto riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-No sabe";"P287-No sabe";"P288-No estoy seguro si iré a votar o no";"P289-Estoy poco interesado";"P290-Si";"P291-José Antonio Kast";"P292-No sabe";"P293-Nada decidido";"3";NA;NA;"$819 mil a $1,4 millones";NA;NA;NA;NA;0,694680011
"828";1131;"202111";"2";"Hombre";"41";"41 a 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 11";"GSE-C2";"No estoy seguro/a";"Estancado";"Regular";"Mejor que hace un año";"Mejor que hoy";"Regular";"Mejor que hace un año";"Mejor que hoy";"No sé";"No sé";"P10-Pensiones - Jubilaciones";"P10-Educación";"P10-Justicia/Sistema Judicial";"Centro";"Partido de la gente";"Feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Nada de confianza";"Muy malo";"P286-Nulo/Blanco";NA;"P288-No estoy seguro si iré a votar o no";"P289-Estoy interesado";"P290-Si";"P291-Franco Parisi";"P292-No sabe";"P293-Medianamente decidido";"4";NA;NA;NA;"$1,8 millones a $3,0 millones";NA;NA;NA;0,269134989
"829";1132;"202111";"2";"Mujer";"40";"31 a 40 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C2";"La dirección incorrecta";"En retroceso";"Muy mala";"Mucho peor que hace un año";"Peor que hoy";"Mala";"Peor que hace un año";"No sé";"Desapruebo";"Desapruebo";"P10-Economía";"P10-Delincuencia";"P10-Desigualdad / Distribución ingreso";"Sin Posición Política";"Ninguna";"Medianamente feliz";"Sí";"Ni partidario, ni opositor. Independiente";"Mediamente preocupado";"Bajo riesgo";"Sólo labores en el hogar – Jefa/Jefe de hogar – Dueña";"Empeorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Malo";"P286-No sabe";"P287-No sabe";"P288-Estoy seguro de que SÍ iré a votar";"P289-Estoy medianamente interesado";"P290-Si";"P291-Franco Parisi";"P292-No sabe";"P293-Nada decidido";"4";NA;NA;NA;"$1,1 millones a $1,7 millones";NA;NA;NA;0,289404952
"830";1133;"202111";"2";"Mujer";"25";"18 a 30 años";"Biobío";"SUR";"Distrito electoral 20";"GSE-C3";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Peor que hoy";"Buena";"Mejor que hace un año";"Mejor que hoy";"Desapruebo";"Desapruebo";"P10-Pensiones - Jubilaciones";"P10-Corrupción";"P10-Sueldos";"Sin Posición Política";"Ninguna";"Feliz";"No";"No sé";"Poco preocupado";"Bajo riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Poca confianza";"Regular";"P286-José Antonio Kast";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy medianamente interesado";"P290-Si";"P291-Franco Parisi";"P292-Gabriel Boric";"P293-Muy decidido";"4";NA;NA;NA;"$575 mil a $1,0 millones";NA;NA;NA;1,354527459
"831";1134;"202111";"2";"Hombre";"51";"Más de 50 años";"Arica y Parinacota";"NORTE";"Distrito electoral 1";"GSE-C1";"No estoy seguro/a";"Estancado";"Regular";"Mejor que hace un año";"Mejor que hoy";"Buena";"Mejor que hace un año";"Mejor que hoy";"Desapruebo";"Desapruebo";"P10-Narcotráfico";"P10-Estabilidad Política";"P10-Gestión del Gobierno";"Centro izquierda";"Ex Nueva Mayoría (PS – PPD -PRSD )";"Medianamente feliz";"Sí";"Opositor del gobierno";"Poco preocupado";"Bajo riesgo";"Trabajando remotamente, haciendo teletrabajo desde mi casa";"Mantenido igual";"Con los ingresos de dinero que tenemos actualmente en el mes";"Confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Yasna Provoste";"P292-Gabriel Boric";"P293-Muy decidido";"1";"$1,2 millones a $2,0 millones";NA;NA;NA;NA;NA;NA;0,534511512
"832";1135;"202111";"2";"Hombre";"51";"Más de 50 años";"Metropolitana de Santiago";"RM";"Distrito electoral 13";"GSE-C2";"La dirección incorrecta";"Estancado";"Regular";"Peor que hace un año";"Igual que hoy";"Regular";"Peor que hace un año";"Peor que hoy";"Desapruebo";"Desapruebo";"P10-Corrupción";"P10-Economía";"P10-Inflación - alza de precios";"Centro";"Independiente";"Feliz";"Sí";"Partidario del gobierno";"Preocupado";"Mediano riesgo";"Trabajando presencialmente en mi lugar de trabajo";"Mejorando";"Con los ingresos de dinero que tenemos actualmente en el mes";"Mediana confianza";"Bueno";"P286-Gabriel Boric";NA;"P288-Estoy muy seguro de que SÍ iré a votar";"P289-Estoy muy interesado";"P290-Si";"P291-Gabriel Boric";"P292-Gabriel Boric";"P293-Muy decidido";"2";NA;"$617 mil a $1,0 millones";NA;NA;NA;NA;NA;0,30840573
